"FA" "MA" "Math" "SCIE" "READ"
"150763" 1 1 584.288 539.204 541.662
"150764" 0 0 442.602 501.436 521.424
"150765" 1 1 577.67 542.746 582.516
"150766" 1 0 427.258 441.01 363.048
"150767" 1 1 438.24 471.316 522.694
"150768" NA NA 503.902 505.26 482.498
"150769" NA 0 500.088 491.924 429.506
"150770" NA NA 483.104 515.33 464.298
"150771" NA NA 417.206 436.534 409.624
"150772" 0 1 527.194 522.322 503.018
"150773" 1 1 475.236 528.2 466.302
"150774" 1 0 455.376 501.622 486.31
"150775" 1 1 570.112 556.92 453.556
"150776" NA NA 374.056 413.224 390.59
"150777" NA NA 406.224 439.518 403.852
"150778" 0 1 480.768 524.098 544.066
"150779" NA NA 341.96 394.294 369.218
"150780" 0 0 442.132 429.076 426.336
"150781" 0 0 526.104 552.63 490.916
"150782" 0 0 593.79 560.836 523.382
"150783" 0 0 469.706 508.522 486.426
"150784" 0 0 560.918 536.218 476
"150785" NA NA 453.192 481.106 456.04
"150786" 1 1 586.004 598.604 512.558
"150787" 0 0 495.258 519.248 535.964
"150788" 1 1 533.658 549.926 536.048
"150789" NA NA 565.204 555.518 542.302
"150790" NA NA 478.662 549.364 528.18
"150791" NA NA 493.544 527.36 524.998
"150792" NA 0 392.514 354.288 458.826
"150793" NA NA 487 538.27 529.796
"150794" NA NA 513.25 515.798 490.194
"150795" 0 0 551.496 538.736 581.72
"150796" 0 0 510.76 493.788 454.838
"150797" NA 0 551.652 547.968 588.314
"150798" 1 1 566.294 552.256 557.292
"150799" 0 0 524.31 473.928 538.982
"150800" 1 1 478.9 521.206 556.856
"150801" 1 NA 517.768 503.954 522.22
"150802" 0 1 505.458 528.664 537.79
"150803" 1 NA 424.684 383.29 455.886
"150804" 1 NA 634.766 607.924 574.528
"150805" 1 1 522.674 471.782 490.514
"150806" NA NA 619.34 621.542 586.474
"150807" 0 0 633.596 625.364 574.128
"150808" 1 1 489.18 481.67 501.406
"150809" 1 0 596.986 590.582 553.364
"150810" NA 0 570.19 558.972 586.882
"150811" 0 0 545.186 529.13 572.984
"150812" NA 1 438.704 440.452 532.706
"150813" 0 0 573.072 558.038 546.068
"150814" 1 0 551.962 524.564 437.122
"150815" 1 1 590.6 602.146 618.34
"150816" 1 1 470.954 485.77 515.786
"150817" NA 0 476.406 480.546 508.318
"150818" 0 0 387.062 392.334 396.386
"150819" 1 1 541.214 564.752 579.18
"150820" NA 0 481.934 466.932 505.934
"150821" 0 0 478.43 498.544 451.63
"150822" 0 0 591.688 627.696 599.62
"150823" 0 NA 571.748 538.92 517.93
"150824" NA NA 489.648 463.856 425.018
"150825" 1 0 516.676 544.98 544.542
"150826" 0 1 551.028 582.004 548.796
"150827" 0 0 560.062 604.288 563.292
"150828" 0 1 519.324 546.384 571.39
"150829" 0 0 586.084 543.212 500.532
"150830" 1 1 629.002 625.084 602.026
"150831" 1 NA 550.718 613.054 583.866
"150832" 1 1 628.608 630.12 632.96
"150833" 1 0 498.06 522.044 503.314
"150834" NA NA 528.828 550.764 555.03
"150835" 1 0 505.538 550.484 557.492
"150836" 1 NA 512.938 507.124 560.034
"150837" 0 1 423.44 405.762 426.334
"150838" 1 1 480.224 473.46 463.592
"150839" 1 0 553.756 553.934 545.576
"150840" 1 1 482.792 479.43 470.794
"150841" NA NA 506.706 549.552 517.85
"150842" NA NA 424.296 411.078 432.95
"150843" 1 0 500.786 454.346 429.826
"150844" 0 1 442.912 440.08 509.588
"150845" 1 1 508.732 521.02 490.432
"150846" 1 1 479.834 475.232 452.834
"150847" 1 0 531.868 533.236 484.502
"150848" 1 0 525.168 523.258 460.77
"150849" NA NA 560.064 538.924 516.486
"150850" 1 0 528.674 512.532 508.952
"150851" 1 1 551.028 558.318 571.948
"150852" 0 1 621.054 594.778 585.136
"150853" 1 1 455.374 430.566 449.308
"150854" NA NA 531.012 536.496 512.21
"150855" 1 1 626.896 594.404 566.19
"150856" 1 1 574.63 558.318 548.196
"150857" 1 1 501.954 446.604 424.614
"150858" 1 0 562.79 548.806 528.096
"150859" 0 0 587.328 562.702 506.626
"150860" 1 1 574.708 563.542 557.65
"150861" 1 1 559.284 549.366 572.822
"150862" 0 0 562.32 589.834 590.938
"150863" NA NA 439.642 458.726 444.924
"150864" 0 0 525.402 499.57 450.028
"150865" 0 1 488.4 504.142 448.746
"150866" NA NA 609.06 575.102 542.782
"150867" 1 1 514.106 571 524.184
"150868" 0 1 554.844 514.678 446.982
"150869" NA NA 427.178 465.722 446.752
"150870" NA NA 535.76 607.364 521.858
"150871" 0 0 566.138 547.128 499.492
"150872" NA NA 531.868 584.798 526.588
"150873" NA NA 527.116 555.894 500.856
"150874" NA NA 529.84 500.036 456.52
"150875" 1 0 573.694 587.038 536.21
"150876" 0 0 597.296 633.102 661.242
"150877" 1 1 561.62 594.314 546.148
"150878" 0 0 608.514 595.338 554.566
"150879" 0 0 573.698 599.068 615.562
"150880" 0 1 520.024 534.818 564.642
"150881" 0 0 543.474 585.268 533.562
"150882" NA NA 525.636 522.508 518.962
"150883" 0 0 492.14 504.7 511.258
"150884" 1 NA 396.566 435.882 523.252
"150885" 1 1 454.752 471.224 388.782
"150886" 1 1 526.646 508.428 448.424
"150887" 1 0 467.682 479.432 468.596
"150888" 1 1 445.95 486.328 458.688
"150889" NA 1 454.44 496.868 466.768
"150890" 1 1 473.134 493.976 445.38
"150891" 0 0 428.424 467.866 475.906
"150892" 1 1 519.87 483.254 430.628
"150893" 1 0 531.632 529.69 533.422
"150894" NA NA 438.784 450.708 453.424
"150895" NA NA 529.53 556.174 465.34
"150896" 0 0 533.348 509.454 444.98
"150897" 0 0 455.218 474.952 447.224
"150898" 1 0 601.348 569.694 551.598
"150899" NA NA 518.936 482.88 472.014
"150900" NA NA 579.458 581.91 532.844
"150901" NA 1 362.68 370.14 333.464
"150902" 0 1 552.354 551.138 543.192
"150903" 1 1 550.56 617.998 591.73
"150904" 1 1 564.194 569.134 519.52
"150905" 1 1 513.796 511.788 549.626
"150906" 1 1 553.598 595.618 586.646
"150907" 1 1 589.818 581.256 513.602
"150908" 0 1 477.032 536.684 529.052
"150909" 1 0 560.144 603.73 532.388
"150910" 1 NA 566.14 567.27 505.264
"150911" 0 0 500.786 489.312 459.81
"150912" 0 0 544.796 598.696 546.528
"150913" NA NA 477.186 489.686 512.844
"150914" 0 0 365.328 416.206 433.568
"150915" 0 1 498.606 481.202 393.59
"150916" NA NA 482.014 473.086 488.912
"150917" NA NA 465.734 406.882 362.324
"150918" 1 NA 499.306 502.182 542.794
"150919" 0 1 524.622 574.542 570.52
"150920" 0 1 507.876 528.198 478.57
"150921" 1 1 484.508 491.552 519.836
"150922" 1 NA 459.502 481.388 433.194
"150923" NA NA 539.032 543.586 556.142
"150924" 1 0 552.038 577.714 490.274
"150925" 0 0 537.942 566.99 552.01
"150926" 1 0 569.022 554.03 564.562
"150927" 1 1 527.038 572.306 558.522
"150928" 0 NA 628.61 630.304 631.448
"150929" 1 1 627.986 590.862 565.628
"150930" NA NA 479.676 486.236 460.972
"150931" 0 0 565.594 545.264 516.968
"150932" 0 0 475.782 476.446 465.42
"150933" 0 0 534.438 521.298 517.45
"150934" NA NA 488.714 506.846 519.836
"150935" 1 1 358.866 408.374 425.382
"150936" NA NA 458.488 492.486 477.848
"150937" 1 1 488.012 493.694 456.764
"150938" 1 0 426.398 470.292 504.028
"150939" 1 1 535.372 585.734 531.64
"150940" NA NA 487.776 510.856 521.506
"150941" 0 1 531.63 490.62 442.414
"150942" 0 0 607.422 605.314 560.742
"150943" 1 0 586.158 612.776 535.806
"150944" 1 1 601.502 628.906 574.332
"150945" 0 0 516.286 502.93 407.302
"150946" NA 1 484.038 414.062 401.77
"150947" 1 1 447.818 434.576 445.942
"150948" 1 1 425.464 439.52 455.49
"150949" 1 1 467.448 445.952 400.324
"150950" NA NA 573.928 544.146 544.224
"150951" 1 1 504.214 521.764 528.1
"150952" NA 1 431.93 454.066 371.626
"150953" 1 NA 365.952 418.724 435.79
"150954" 0 0 484.508 515.608 515.548
"150955" NA NA 567.074 584.8 587.836
"150956" 0 0 513.33 508.802 513.482
"150957" NA 0 514.808 516.822 516.648
"150958" NA NA 423.126 466.558 458.348
"150959" 1 NA 441.352 438.4 459.248
"150960" NA NA 400.148 441.198 419.744
"150961" 0 1 458.024 478.216 451.994
"150962" 1 0 526.724 555.15 546.052
"150963" 0 0 496.58 439.798 391.348
"150964" NA NA 524.854 586.29 579.974
"150965" 1 1 525.402 489.126 473.194
"150966" 1 1 553.52 569.32 579.022
"150967" 1 1 533.814 516.914 461.094
"150968" NA NA 639.67 670.122 621.908
"150969" 1 1 437.928 486.888 530.48
"150970" NA NA 489.338 512.064 531.196
"150971" NA NA 452.884 434.202 440.088
"150972" NA NA 476.33 473.552 503.71
"150973" 1 0 528.128 568.576 505.184
"150974" 0 0 581.328 568.294 537.572
"150975" 1 0 619.26 614.826 527.07
"150976" 1 1 575.1 553.842 462.534
"150977" 1 0 546.666 579.02 565.992
"150978" NA 1 512.86 494.816 498.61
"150979" NA NA 513.874 533.046 533.422
"150980" 0 0 496.658 530.344 491.398
"150981" 1 0 475.706 503.302 475.042
"150982" 1 0 509.744 525.962 481.696
"150983" 1 1 483.184 467.96 488.11
"150984" 0 0 436.836 442.13 495.53
"150985" NA 1 536.23 579.766 593.954
"150986" 1 1 373.586 373.592 447.548
"150987" NA NA 529.294 546.474 557.094
"150988" 0 0 551.962 573.05 566.592
"150989" NA NA 559.21 546.288 538.856
"150990" NA NA 592.626 558.132 557.212
"150991" 0 0 590.988 583.308 610.082
"150992" 1 1 600.724 602.236 638.284
"150993" 0 0 633.206 588.902 579.974
"150994" 1 1 556.948 541.346 545.028
"150995" 0 0 556.87 545.262 485.626
"150996" 1 0 631.882 641.774 550.398
"150997" 1 1 462.698 464.138 463.496
"150998" 0 1 543.082 497.332 469.71
"150999" 1 0 587.87 576.502 626.128
"151000" 0 0 491.518 505.166 536.598
"151001" 0 1 591.61 563.166 550.878
"151002" 0 1 528.596 528.198 552.564
"151003" 0 0 481.002 478.682 544.704
"151004" NA NA 502.578 511.32 496.284
"151005" 0 0 425.074 405.576 441.35
"151006" 0 0 428.892 437.934 468.676
"151007" 0 0 544.016 519.712 561.304
"151008" 0 0 395.552 441.104 390.706
"151009" 1 1 466.434 510.762 528.892
"151010" 0 0 431.308 479.334 540.65
"151011" 1 0 544.018 588.718 512.478
"151012" 0 1 503.592 532.208 456.282
"151013" 0 0 415.026 467.398 437.762
"151014" 1 1 546.2 554.494 544.464
"151015" 1 1 543.004 572.026 603.01
"151016" 1 1 549.938 598.228 624.222
"151017" 1 1 585.222 574.262 559.24
"151018" 1 1 489.646 519.34 516.896
"151019" 1 0 620.742 660.892 571.884
"151020" 0 0 572.994 582.468 527.232
"151021" 0 0 503.28 535.006 542.954
"151022" NA NA 531.868 535.192 471.754
"151023" 1 1 548.848 589.184 500.856
"151024" 0 0 508.576 526.148 500.214
"151025" 1 1 466.748 508.148 456.442
"151026" NA NA 441.432 503.3 489.094
"151027" NA NA 529.998 586.106 548.234
"151028" NA 0 517.454 585.172 536.288
"151029" NA NA 482.948 471.69 472.956
"151030" 1 1 522.676 593.75 608.492
"151031" 0 0 448.832 456.304 417.882
"151032" 1 1 527.894 500.502 445.938
"151033" NA 1 568.944 591.886 551.6
"151034" 1 0 546.202 520.366 504.864
"151035" 0 0 528.672 449.682 426.54
"151036" 0 0 568.166 567.642 556.218
"151037" 1 0 543.47 495.096 483.214
"151038" 1 1 613.81 609.978 598.722
"151039" 1 1 599.09 601.214 536.36
"151040" 1 1 578.446 573.518 576.556
"151041" 1 1 575.796 571.184 531.158
"151042" NA 1 581.718 551.978 490.674
"151043" 1 0 653.538 656.882 618.978
"151044" 0 0 624.328 570.534 521.78
"151045" 1 0 488.09 498.262 473.602
"151046" 1 1 553.132 491.646 413.954
"151047" 1 NA 589.428 589.464 582.12
"151048" NA NA 497.828 479.244 410.426
"151049" 1 1 482.482 477.284 473.444
"151050" 1 0 454.132 455.744 495.688
"151051" NA NA 512.082 503.674 517.69
"151052" NA 0 555.312 515.33 457.404
"151053" 0 0 529.686 513.372 498.37
"151054" 1 0 620.276 624.152 516.248
"151055" 1 1 502.89 450.43 380.204
"151056" 1 1 473.446 452.852 452.514
"151057" 1 1 518.08 540.788 519.374
"151058" 0 0 446.65 454.066 475.442
"151059" NA NA 498.452 479.056 417.322
"151060" NA 1 518.002 488.1 525.556
"151061" 1 1 518.782 527.732 519.456
"151062" 1 NA 475.316 453.508 449.466
"151063" NA NA 470.8 407.908 457.556
"151064" 1 0 511.614 474.394 514.672
"151065" 0 0 471.808 460.22 496.64
"151066" 0 0 487.156 456.77 534.214
"151067" 1 1 485.13 494.908 528.498
"151068" 1 0 594.96 524.096 535.882
"151069" 1 0 495.41 519.902 560.828
"151070" NA 1 601.582 561.398 569.566
"151071" NA NA 498.76 462.738 454.6
"151072" 1 0 470.33 477.192 444.576
"151073" 0 0 466.358 472.25 423.092
"151074" 0 0 610.618 576.036 528.032
"151075" 0 0 511.458 485.024 509.272
"151076" 0 1 441.276 436.346 420.848
"151077" 1 0 516.286 503.764 521.744
"151078" 1 NA 474.85 493.978 419.886
"151079" 1 1 411.442 441.01 446.116
"151080" NA NA 528.126 547.688 497.73
"151081" NA NA 485.908 497.24 418.764
"151082" NA NA 445.014 485.864 475.746
"151083" NA NA 467.838 522.044 476.938
"151084" 1 NA 605.71 620.234 505.024
"151085" 1 NA 483.416 554.03 532.784
"151086" NA NA 460.204 456.956 475.506
"151087" 0 0 486.3 451.734 498.942
"151088" 1 NA 513.952 538.924 527.78
"151089" 1 1 502.346 461.616 426.62
"151090" 1 1 484.038 487.076 553.916
"151091" 1 1 521.974 535.378 486.264
"151092" NA NA 522.988 548.902 553.282
"151093" 1 NA 603.606 582.376 582.99
"151094" 1 1 499.152 466.188 508.634
"151095" 1 1 594.104 630.494 564.828
"151096" 1 1 582.654 591.514 526.026
"151097" NA 1 591.298 609.514 551.52
"151098" NA 1 557.26 524.936 494.362
"151099" NA NA 516.52 542.838 555.742
"151100" NA NA 430.916 423.758 360.324
"151101" 0 0 491.442 475.886 449.466
"151102" 0 0 493.696 454.252 480.832
"151103" 0 0 491.594 483.53 429.116
"151104" NA NA 477.572 508.43 479.53
"151105" 1 0 472.59 482.974 421.326
"151106" NA NA 401.94 410.054 439.838
"151107" 1 1 541.914 543.772 504.542
"151108" 1 0 585.146 566.804 566.512
"151109" NA NA 519.792 520.832 487.146
"151110" 0 1 523.61 502.556 480.198
"151111" 1 1 543.164 566.336 509.832
"151112" 0 0 674.568 694.554 607.64
"151113" NA NA 518.624 528.106 512.558
"151114" 1 0 522.052 490.992 452.518
"151115" 1 0 454.908 481.574 515.228
"151116" 1 1 429.902 442.782 530.242
"151117" 1 NA 463.786 473.74 530.562
"151118" NA 1 552.196 563.54 585.692
"151119" 1 1 531.09 529.224 488.27
"151120" 1 1 570.58 568.76 530.482
"151121" 1 NA 559.286 615.666 529.234
"151122" NA NA 599.32 609.414 626.762
"151123" NA 0 506.784 469.73 466.144
"151124" 1 1 478.432 480.454 464.778
"151125" NA NA 542.692 503.394 545.51
"151126" 0 0 460.204 477.564 479.162
"151127" 0 0 590.054 619.952 595.464
"151128" 0 0 434.886 372.662 452.79
"151129" NA NA 500.71 476.63 484.802
"151130" 1 1 578.446 575.382 547.434
"151131" 1 NA 510.602 443.062 427.984
"151132" NA NA 588.416 555.334 544.862
"151133" NA NA 605.008 624.154 635.976
"151134" 1 1 639.83 619.394 598.48
"151135" 1 1 565.984 548.996 569.884
"151136" NA NA 586.08 581.444 545.67
"151137" 1 0 542.694 557.294 564.718
"151138" 0 1 489.104 503.862 477.256
"151139" 0 0 593.558 594.78 532.04
"151140" NA NA 514.652 510.948 515.046
"151141" 0 0 633.752 658.28 627.76
"151142" 1 NA 567.152 572.678 494.922
"151143" 1 NA 532.178 547.596 504.108
"151144" 1 1 610.384 617.066 601.34
"151145" 0 0 525.636 541.534 547.562
"151146" 1 1 590.286 581.722 573.538
"151147" 0 1 511.848 427.306 471.776
"151148" 0 1 586.392 644.852 570.12
"151149" 0 0 635.23 650.17 594.492
"151150" 0 1 587.484 557.2 535.168
"151151" 1 1 521.972 526.8 386.696
"151152" 0 0 411.522 423.108 369.06
"151153" NA NA 490.036 496.028 500.69
"151154" 0 0 280.268 334.894 309.716
"151155" NA NA 363.85 424.228 325.93
"151156" 1 0 412.534 419.654 360.882
"151157" 0 0 373.276 364.642 326.64
"151158" 0 0 369.69 418.26 361.688
"151159" NA NA 443.222 482.414 388.542
"151160" 1 0 472.668 498.546 422.768
"151161" NA NA 429.9 478.404 400.406
"151162" 1 0 376.858 422.92 417.042
"151163" 0 0 415.88 409.028 417.2
"151164" 0 1 373.586 415.648 462.48
"151165" NA NA 393.37 355.782 289.774
"151166" NA NA 351.622 375.084 295.948
"151167" NA NA 269.598 274.748 326.242
"151168" 1 1 429.67 520.084 500.612
"151169" 1 0 410.586 403.804 377.48
"151170" 0 0 396.644 396.248 375.232
"151171" 1 1 408.25 429.636 352.544
"151172" NA NA 376.702 451.36 451.438
"151173" 1 0 406.224 436.534 446.356
"151174" NA NA 397.966 431.126 344.206
"151175" NA NA 298.03 361.284 310.858
"151176" NA NA 276.53 372.006 308.776
"151177" NA NA 339.156 300.11 345.544
"151178" NA 1 384.258 366.692 386.136
"151179" NA NA 323.424 339.928 354.442
"151180" NA NA 323.658 295.264 315.2
"151181" NA NA 317.036 360.818 395.83
"151182" NA NA 282.218 292.558 365.882
"151183" 0 0 425.31 399.888 401.234
"151184" NA NA 319.292 332.842 356.586
"151185" NA NA 416.428 379.654 361.284
"151186" 1 1 415.106 441.384 460.098
"151187" NA NA 333.706 317.92 320.602
"151188" NA NA 406.146 381.332 421.412
"151189" NA NA 401.55 307.012 283.362
"151190" NA NA 333.548 361.748 363.34
"151191" NA NA 432.864 374.898 308.456
"151192" NA NA 429.046 398.676 358.88
"151193" 1 1 413.078 380.774 365.856
"151194" NA NA 360.188 320.068 317.834
"151195" NA NA 333.162 298.34 289.22
"151196" NA 1 376.702 389.536 378.832
"151197" NA NA 325.448 383.572 347.578
"151198" 1 0 316.334 394.294 418.792
"151199" 0 0 280.736 404.27 433.804
"151200" 0 0 294.99 350.56 293.382
"151201" NA NA 366.11 427.488 369.622
"151202" NA NA 417.754 558.13 494.682
"151203" NA NA 252.928 317.174 336.012
"151204" NA NA 250.516 348.974 357.3
"151205" NA NA 282.294 362.31 330.93
"151206" NA NA 272.634 372.284 331.722
"151207" NA NA 370.624 414.342 420.06
"151208" 0 0 433.564 462.456 386.616
"151209" 0 0 313.14 400.82 381.452
"151210" NA NA 403.81 512.626 516.104
"151211" 0 0 400.15 471.876 437.442
"151212" 0 0 465.812 541.904 494.282
"151213" 0 0 380.676 506.19 487.586
"151214" NA 0 408.638 449.028 436.322
"151215" 0 0 332.38 390.658 383.52
"151216" 1 0 448.208 514.584 410.186
"151217" NA NA 359.642 415.276 371.226
"151218" 0 0 348.66 416.58 416.646
"151219" 1 1 285.798 343.474 294.666
"151220" NA 1 321.866 329.766 327.512
"151221" NA 1 434.732 472.53 425.896
"151222" NA 1 368.68 371.26 273.34
"151223" NA NA 482.638 504.138 413.152
"151224" 1 1 446.884 464.134 421.332
"151225" 1 1 502.888 502.646 432.554
"151226" 1 1 421.568 433.92 434.2
"151227" NA 0 521.74 522.324 408.262
"151228" NA NA 522.986 509.362 414.274
"151229" 0 0 492.062 452.666 410.826
"151230" 0 0 548.848 555.144 564.958
"151231" NA NA 562.792 550.394 418.604
"151232" 1 1 460.204 453.32 378.92
"151233" 1 1 369.068 378.72 401.474
"151234" 1 1 522.364 467.494 372.186
"151235" NA NA 483.262 468.892 449.928
"151236" 1 1 589.896 614.36 571.71
"151237" 1 1 434.188 474.394 409.734
"151238" 1 1 511.85 497.8 443.454
"151239" NA NA 436.68 416.764 359.04
"151240" 0 0 431.618 465.628 434.994
"151241" 0 0 450.078 433.642 377.798
"151242" 0 0 510.134 524.192 443.216
"151243" 0 0 453.814 387.858 362.726
"151244" 0 0 376.934 374.434 299.556
"151245" NA 0 321.71 332.284 275.986
"151246" 0 0 388.464 408.932 337.314
"151247" 0 0 403.03 471.316 379.322
"151248" 1 1 351.154 376.11 338.238
"151249" 1 0 424.994 418.63 350.22
"151250" NA NA 299.276 333.124 289.856
"151251" NA NA 287.824 304.958 296.848
"151252" NA NA 380.284 446.794 346.934
"151253" 0 0 292.966 313.914 316.312
"151254" 1 1 443.536 462.086 376.352
"151255" NA NA 357.384 385.9 377.718
"151256" 0 0 455.452 493.882 484.804
"151257" 0 0 465.812 464.322 379.644
"151258" 1 0 473.524 483.626 421.81
"151259" 1 1 352.712 360.072 342.366
"151260" 0 0 467.918 443.062 411.87
"151261" 0 0 388.852 392.242 336.592
"151262" 0 1 507.33 517.474 441.77
"151263" NA NA 355.36 310.092 354.364
"151264" 0 1 370.082 371.26 394.798
"151265" 1 1 408.014 453.786 375.794
"151266" NA NA 445.562 422.736 479.402
"151267" NA NA 348.426 319.6 294.504
"151268" 0 0 380.596 378.626 409.336
"151269" 1 NA 417.44 405.764 426.812
"151270" 1 0 401.94 354.104 364.056
"151271" 0 0 436.368 418.722 415.72
"151272" NA NA 388.852 335.268 312.622
"151273" 0 1 499.93 447.91 371.064
"151274" NA NA 416.27 329.02 341.322
"151275" NA NA 316.334 321.934 379.624
"151276" NA 0 449.298 472.714 456.446
"151277" NA NA 411.21 350.466 406.556
"151278" NA NA 430.526 372.378 344.85
"151279" NA 1 451.324 371.166 378.12
"151280" NA NA 507.642 463.764 447.704
"151281" NA NA 410.04 417.512 436.344
"151282" 0 0 406.536 438.402 434.36
"151283" 0 0 509.746 506.19 479.208
"151284" 1 1 341.34 351.306 384.47
"151285" 1 0 427.33 380.12 362.968
"151286" NA NA 449.374 368.37 377.316
"151287" 0 0 444.934 435.604 476.302
"151288" NA NA 299.356 253.116 291.056
"151289" NA NA 340.716 344.59 346.614
"151290" 1 1 382.076 401.568 355.592
"151291" 0 0 399.134 421.056 471.272
"151292" NA NA 290.318 327.06 351.582
"151293" 0 0 408.326 427.582 431.43
"151294" 0 0 334.486 278.758 311.464
"151295" NA NA 349.44 341.514 359.526
"151296" NA NA 426.01 359.046 410.986
"151297" NA 1 425.774 423.854 421.81
"151298" 1 0 457.01 426.558 438.17
"151299" 0 0 481.624 506.098 524.046
"151300" 1 1 455.842 472.158 499.74
"151301" 1 1 423.204 448.844 514.752
"151302" NA NA 528.126 514.398 526.988
"151303" 1 1 505.848 495.28 480.972
"151304" 1 0 484.196 435.226 480.992
"151305" 1 0 342.426 328.088 333.226
"151306" 1 1 453.27 465.442 452.514
"151307" 0 0 317.19 322.4 335.772
"151308" NA NA 370.08 392.896 404.808
"151309" 0 0 389.942 343.006 330.612
"151310" NA NA 362.916 290.508 372.554
"151311" 1 1 417.05 420.964 471.774
"151312" NA NA 250.358 331.444 312.816
"151313" NA NA 362.84 321.84 287.29
"151314" 0 0 418.454 465.068 453.346
"151315" NA NA 402.096 376.202 373.868
"151316" 1 1 333.16 334.614 373.112
"151317" 1 1 462.23 498.824 486.788
"151318" 0 0 395.318 383.664 351.264
"151319" NA NA 421.646 413.316 465.338
